49.9,54.7,0.044000000000000004,0.122,0.098,0.0,0.025,0.085,0.0,0.17,0.044000000000000004,0.0,0.068,0.055,0.198,0.017,0.0,0.07400000000000001,0.0,735.0,0.044000000000000004,0.022000000000000002
44.07,50.33,0.078,0.183,0.062,0.0,0.017,0.08,0.0,0.253,0.057,0.0,0.017,0.065,0.147,0.004,0.0,0.035,0.0,473.0,0.03,0.025
46.0,37.0,0.11,0.16,0.105,0.0,0.03,0.08,0.0,0.18,0.05,0.0,0.03,0.1,0.11,0.005,0.0,0.04,0.0,131.0,0.038,0.061
42.41,42.18,0.038,0.126,0.10099999999999999,0.0,0.038,0.107,0.0,0.201,0.063,0.0,0.044000000000000004,0.044000000000000004,0.145,0.019,0.0,0.075,0.0,107.0,0.027999999999999997,0.027999999999999997
39.25,44.0,0.068,0.171,0.08800000000000001,0.0,0.01,0.059000000000000004,0.0,0.21,0.059000000000000004,0.0,0.049,0.11699999999999999,0.11699999999999999,0.0,0.0,0.054000000000000006,0.0,138.0,0.065,0.028999999999999998
34.43,65.86,0.069,0.153,0.078,0.0,0.018000000000000002,0.078,0.0,0.217,0.059000000000000004,0.0,0.038,0.092,0.12,0.017,0.0,0.062,0.0,753.0,0.027999999999999997,0.048
62.33,51.67,0.063,0.16699999999999998,0.1,0.0,0.023,0.063,0.0,0.226,0.063,0.0,0.027000000000000003,0.068,0.154,0.005,0.0,0.040999999999999995,0.0,180.0,0.019,0.071
0.0,0.0,0.043,0.149,0.12,0.0,0.038,0.096,0.0,0.188,0.028999999999999998,0.0,0.053,0.077,0.13,0.01,0.0,0.067,0.0,173.0,0.08199999999999999,0.075
42.06,43.24,0.085,0.151,0.107,0.0,0.004,0.07400000000000001,0.0,0.18,0.026000000000000002,0.0,0.07,0.037000000000000005,0.162,0.006999999999999999,0.0,0.099,0.0,180.0,0.067,0.039
41.5,55.0,0.055,0.094,0.127,0.0,0.03,0.087,0.0,0.166,0.026000000000000002,0.0,0.084,0.03,0.18899999999999997,0.013999999999999999,0.0,0.1,0.0,751.0,0.057,0.057
0.0,0.0,0.063,0.159,0.126,0.0,0.022000000000000002,0.07,0.0,0.185,0.06,0.0,0.042,0.09,0.127,0.009000000000000001,0.0,0.048,0.0,688.0,0.025,0.038
52.5,58.5,0.079,0.201,0.087,0.0,0.018000000000000002,0.053,0.0,0.239,0.037000000000000005,0.0,0.012,0.122,0.114,0.002,0.0,0.036000000000000004,0.0,430.0,0.012,0.07200000000000001
51.39,59.33,0.07,0.135,0.05,0.0,0.03,0.057999999999999996,0.0,0.168,0.069,0.0,0.013999999999999999,0.161,0.2,0.001,0.0,0.045,0.0,828.0,0.03,0.042
0.0,0.0,0.046,0.21100000000000002,0.11,0.0,0.018000000000000002,0.046,0.0,0.165,0.018000000000000002,0.0,0.018000000000000002,0.174,0.092,0.009000000000000001,0.0,0.092,0.0,97.0,0.013999999999999999,0.013999999999999999
34.17,35.33,0.07,0.155,0.077,0.0,0.013999999999999999,0.106,0.0,0.16899999999999998,0.055999999999999994,0.0,0.013999999999999999,0.099,0.204,0.013999999999999999,0.0,0.021,0.0,99.0,0.01,0.04
0.0,0.0,0.077,0.22,0.049,0.0,0.016,0.033,0.0,0.203,0.044000000000000004,0.0,0.033,0.099,0.14800000000000002,0.016,0.0,0.06,0.0,143.0,0.034,0.059000000000000004
46.88,57.06,0.083,0.171,0.115,0.0,0.018000000000000002,0.08199999999999999,0.0,0.193,0.021,0.0,0.039,0.083,0.142,0.01,0.0,0.044000000000000004,0.0,690.0,0.017,0.038
45.94,49.69,0.077,0.161,0.064,0.0,0.019,0.09699999999999999,0.0,0.195,0.040999999999999995,0.0,0.017,0.109,0.14400000000000002,0.011000000000000001,0.0,0.064,0.0,296.0,0.037000000000000005,0.040999999999999995
44.0,43.0,0.036000000000000004,0.155,0.087,0.0,0.032,0.063,0.0,0.175,0.032,0.0,0.091,0.083,0.175,0.004,0.0,0.067,0.0,202.0,0.045,0.057
0.0,0.0,0.10099999999999999,0.20600000000000002,0.051,0.0,0.016,0.054000000000000006,0.0,0.20600000000000002,0.066,0.0,0.039,0.08199999999999999,0.132,0.0,0.0,0.047,0.0,167.0,0.048,0.054000000000000006
0.0,0.0,0.055999999999999994,0.153,0.08800000000000001,0.0,0.019,0.079,0.0,0.157,0.079,0.0,0.037000000000000005,0.11599999999999999,0.14400000000000002,0.009000000000000001,0.0,0.065,0.0,142.0,0.049,0.027999999999999997
52.0,57.0,0.049,0.16,0.049,0.0,0.024,0.055999999999999994,0.0,0.214,0.069,0.0,0.013999999999999999,0.154,0.182,0.001,0.0,0.027999999999999997,0.0,767.0,0.013000000000000001,0.019
0.0,0.0,0.043,0.18600000000000003,0.065,0.0,0.026000000000000002,0.043,0.0,0.225,0.091,0.0,0.026000000000000002,0.10800000000000001,0.121,0.0,0.0,0.065,0.0,162.0,0.025,0.037000000000000005
0.0,0.0,0.081,0.184,0.040999999999999995,0.0,0.019,0.07400000000000001,0.0,0.26,0.091,0.0,0.013000000000000001,0.066,0.131,0.003,0.0,0.037000000000000005,0.0,571.0,0.027999999999999997,0.023
53.67,64.06,0.062,0.146,0.054000000000000006,0.0,0.035,0.054000000000000006,0.0,0.212,0.12300000000000001,0.0,0.012,0.069,0.16899999999999998,0.008,0.0,0.057999999999999996,0.0,185.0,0.07,0.016
43.0,32.5,0.109,0.142,0.085,0.0,0.016,0.079,0.0,0.20199999999999999,0.019,0.0,0.019,0.07400000000000001,0.191,0.008,0.0,0.055,0.0,250.0,0.064,0.052000000000000005
43.0,62.0,0.063,0.159,0.057999999999999996,0.0,0.031,0.059000000000000004,0.0,0.182,0.057999999999999996,0.0,0.01,0.158,0.171,0.004,0.0,0.046,0.0,687.0,0.042,0.032
0.0,0.0,0.067,0.152,0.11900000000000001,0.0,0.033,0.08900000000000001,0.0,0.204,0.078,0.0,0.022000000000000002,0.055999999999999994,0.085,0.019,0.0,0.078,0.0,247.0,0.084,0.039
39.0,57.33,0.067,0.174,0.084,0.0,0.006,0.067,0.0,0.146,0.079,0.0,0.055999999999999994,0.124,0.14,0.006,0.0,0.051,0.0,118.0,0.059000000000000004,0.017
67.5,75.0,0.083,0.138,0.085,0.0,0.018000000000000002,0.057999999999999996,0.0,0.20600000000000002,0.073,0.0,0.03,0.085,0.175,0.0,0.0,0.05,0.0,280.0,0.039,0.028999999999999998
48.0,56.0,0.07,0.19,0.085,0.0,0.03,0.07,0.0,0.215,0.02,0.0,0.045,0.055,0.14,0.005,0.0,0.075,0.0,170.0,0.015,0.045
40.61,30.94,0.046,0.25,0.102,0.0,0.009000000000000001,0.09300000000000001,0.0,0.287,0.009000000000000001,0.0,0.009000000000000001,0.037000000000000005,0.111,0.0,0.0,0.046,0.0,66.0,0.136,0.152
39.22,44.94,0.081,0.166,0.065,0.0,0.037000000000000005,0.087,0.0,0.20199999999999999,0.048,0.0,0.042,0.07,0.14300000000000002,0.006,0.0,0.053,0.0,231.0,0.039,0.039
0.0,0.0,0.10300000000000001,0.131,0.10300000000000001,0.0,0.013999999999999999,0.062,0.0,0.172,0.048,0.0,0.027999999999999997,0.083,0.18600000000000003,0.0,0.0,0.069,0.0,110.0,0.055,0.045
0.0,0.0,0.073,0.16699999999999998,0.08900000000000001,0.0,0.016,0.061,0.0,0.22399999999999998,0.035,0.0,0.037000000000000005,0.098,0.14,0.006,0.0,0.053,0.0,432.0,0.055,0.049
38.71,49.12,0.086,0.16699999999999998,0.09,0.0,0.022000000000000002,0.065,0.0,0.19399999999999998,0.039,0.0,0.02,0.092,0.17800000000000002,0.006,0.0,0.040999999999999995,0.0,328.0,0.037000000000000005,0.046
0.0,0.0,0.023,0.17,0.125,0.0,0.023,0.114,0.0,0.14800000000000002,0.034,0.0,0.045,0.068,0.17,0.0,0.0,0.08,0.0,58.0,0.052000000000000005,0.034
0.0,0.0,0.066,0.165,0.040999999999999995,0.0,0.033,0.07400000000000001,0.0,0.174,0.066,0.0,0.07400000000000001,0.083,0.165,0.0,0.0,0.057999999999999996,0.0,78.0,0.026000000000000002,0.026000000000000002
0.0,0.0,0.055999999999999994,0.14300000000000002,0.099,0.0,0.015,0.054000000000000006,0.0,0.17300000000000001,0.037000000000000005,0.0,0.039,0.124,0.193,0.011000000000000001,0.0,0.055999999999999994,0.0,1185.0,0.04,0.040999999999999995
0.0,0.0,0.046,0.17,0.09699999999999999,0.0,0.013999999999999999,0.083,0.0,0.23800000000000002,0.053,0.0,0.027999999999999997,0.051,0.16,0.004,0.0,0.057,0.0,407.0,0.018000000000000002,0.057999999999999996
40.0,43.57,0.076,0.179,0.08900000000000001,0.0,0.009000000000000001,0.071,0.0,0.21899999999999997,0.031,0.0,0.049,0.094,0.10300000000000001,0.022000000000000002,0.0,0.057999999999999996,0.0,138.0,0.051,0.043
40.09,19.25,0.087,0.174,0.034,0.0,0.034,0.054000000000000006,0.0,0.18100000000000002,0.04,0.0,0.02,0.134,0.188,0.006999999999999999,0.0,0.047,0.0,119.0,0.03,0.061
39.78,36.56,0.055999999999999994,0.14400000000000002,0.13699999999999998,0.0,0.028999999999999998,0.07200000000000001,0.0,0.18600000000000003,0.02,0.0,0.046,0.075,0.14400000000000002,0.01,0.0,0.08199999999999999,0.0,259.0,0.02,0.015
33.0,20.0,0.094,0.14300000000000002,0.08900000000000001,0.0,0.022000000000000002,0.062,0.0,0.166,0.084,0.0,0.018000000000000002,0.09699999999999999,0.172,0.008,0.0,0.046,0.0,627.0,0.02,0.051
39.62,45.0,0.062,0.172,0.141,0.0,0.004,0.053,0.0,0.19399999999999998,0.018000000000000002,0.0,0.057,0.057,0.18100000000000002,0.009000000000000001,0.0,0.053,0.0,154.0,0.026000000000000002,0.019
0.0,0.0,0.064,0.18100000000000002,0.098,0.0,0.04,0.05,0.0,0.233,0.064,0.0,0.038,0.048,0.135,0.004,0.0,0.044000000000000004,0.0,416.0,0.012,0.019
37.62,54.15,0.09300000000000001,0.141,0.107,0.0,0.019,0.122,0.0,0.188,0.017,0.0,0.057999999999999996,0.013999999999999999,0.147,0.013999999999999999,0.0,0.079,0.0,323.0,0.071,0.059000000000000004
0.0,0.0,0.036000000000000004,0.205,0.08,0.0,0.018000000000000002,0.08,0.0,0.17,0.062,0.0,0.027000000000000003,0.098,0.14300000000000002,0.009000000000000001,0.0,0.071,0.0,73.0,0.027000000000000003,0.027000000000000003
0.0,0.0,0.08900000000000001,0.151,0.087,0.0,0.02,0.087,0.0,0.2,0.036000000000000004,0.0,0.044000000000000004,0.102,0.131,0.006999999999999999,0.0,0.047,0.0,378.0,0.048,0.057999999999999996
41.0,30.33,0.11800000000000001,0.191,0.067,0.0,0.016,0.081,0.0,0.245,0.033,0.0,0.018000000000000002,0.061,0.129,0.009000000000000001,0.0,0.033,0.0,592.0,0.062,0.064
40.85,38.85,0.066,0.145,0.11800000000000001,0.0,0.013000000000000001,0.11800000000000001,0.0,0.237,0.026000000000000002,0.0,0.0,0.053,0.132,0.026000000000000002,0.0,0.066,0.0,48.0,0.042,0.021
0.0,0.0,0.047,0.155,0.094,0.0,0.027999999999999997,0.055999999999999994,0.0,0.16399999999999998,0.08,0.0,0.052000000000000005,0.10800000000000001,0.11699999999999999,0.005,0.0,0.094,0.0,182.0,0.027999999999999997,0.021
45.93,48.67,0.086,0.13699999999999998,0.053,0.0,0.033,0.066,0.0,0.198,0.052000000000000005,0.0,0.009000000000000001,0.13699999999999998,0.187,0.0,0.0,0.043,0.0,725.0,0.022000000000000002,0.057999999999999996
52.21,47.32,0.06,0.23199999999999998,0.071,0.0,0.012,0.06,0.0,0.20800000000000002,0.054000000000000006,0.0,0.006,0.125,0.13699999999999998,0.006,0.0,0.03,0.0,111.0,0.036000000000000004,0.009000000000000001
0.0,0.0,0.085,0.192,0.067,0.0,0.013000000000000001,0.04,0.0,0.24600000000000002,0.071,0.0,0.018000000000000002,0.067,0.188,0.0,0.0,0.013000000000000001,0.0,172.0,0.013000000000000001,0.06
0.0,0.0,0.066,0.115,0.14,0.0,0.016,0.07,0.0,0.18100000000000002,0.033,0.0,0.08199999999999999,0.053,0.16,0.008,0.0,0.07400000000000001,0.0,167.0,0.036000000000000004,0.06
0.0,0.0,0.105,0.18,0.035,0.0,0.02,0.04,0.0,0.225,0.05,0.0,0.015,0.12,0.155,0.0,0.0,0.055,0.0,143.0,0.084,0.021
0.0,0.0,0.07400000000000001,0.149,0.07400000000000001,0.0,0.040999999999999995,0.066,0.0,0.198,0.040999999999999995,0.0,0.033,0.083,0.132,0.017,0.0,0.091,0.0,101.0,0.038,0.026000000000000002
0.0,0.0,0.055,0.19699999999999998,0.084,0.0,0.022000000000000002,0.048,0.0,0.264,0.048,0.0,0.022000000000000002,0.081,0.146,0.001,0.0,0.031,0.0,593.0,0.016,0.033
53.0,46.0,0.019,0.11599999999999999,0.098,0.0,0.023,0.065,0.0,0.149,0.047,0.0,0.07,0.195,0.14,0.009000000000000001,0.0,0.07,0.0,151.0,0.006999999999999999,0.033
39.0,51.0,0.049,0.155,0.1,0.0,0.026000000000000002,0.045,0.0,0.193,0.043,0.0,0.065,0.059000000000000004,0.196,0.004,0.0,0.065,0.0,314.0,0.028999999999999998,0.057
0.0,0.0,0.063,0.15,0.106,0.0,0.024,0.077,0.0,0.242,0.048,0.0,0.057999999999999996,0.048,0.121,0.005,0.0,0.057999999999999996,0.0,129.0,0.016,0.07
53.28,51.28,0.07,0.13699999999999998,0.066,0.0,0.034,0.07200000000000001,0.0,0.146,0.049,0.0,0.008,0.179,0.172,0.002,0.0,0.065,0.0,661.0,0.048,0.044000000000000004
47.32,46.63,0.083,0.177,0.14400000000000002,0.0,0.027999999999999997,0.08800000000000001,0.0,0.188,0.05,0.0,0.017,0.055,0.127,0.006,0.0,0.039,0.0,113.0,0.035,0.09699999999999999
0.0,0.0,0.078,0.15,0.122,0.0,0.033,0.08900000000000001,0.0,0.20800000000000002,0.019,0.0,0.057999999999999996,0.044000000000000004,0.11699999999999999,0.008,0.0,0.07200000000000001,0.0,307.0,0.061,0.065
46.31,45.56,0.091,0.192,0.10099999999999999,0.0,0.03,0.04,0.0,0.212,0.01,0.0,0.051,0.081,0.091,0.0,0.0,0.10099999999999999,0.0,64.0,0.062,0.047
38.77,18.92,0.066,0.131,0.16399999999999998,0.0,0.066,0.066,0.0,0.18,0.066,0.0,0.033,0.049,0.14800000000000002,0.0,0.0,0.033,0.0,38.0,0.053,0.079
42.13,38.33,0.094,0.128,0.12,0.0,0.017,0.10300000000000001,0.0,0.179,0.026000000000000002,0.0,0.034,0.043,0.13699999999999998,0.026000000000000002,0.0,0.094,0.0,79.0,0.013000000000000001,0.051
42.67,52.17,0.08800000000000001,0.188,0.057999999999999996,0.0,0.013999999999999999,0.057999999999999996,0.0,0.25,0.07,0.0,0.024,0.054000000000000006,0.15,0.003,0.0,0.043,0.0,911.0,0.037000000000000005,0.046
46.0,56.0,0.066,0.17300000000000001,0.084,0.0,0.023,0.08800000000000001,0.0,0.214,0.015,0.0,0.065,0.06,0.13699999999999998,0.011000000000000001,0.0,0.063,0.0,449.0,0.038,0.062
39.19,51.19,0.044000000000000004,0.133,0.11,0.0,0.033,0.077,0.0,0.17,0.039,0.0,0.065,0.046,0.165,0.02,0.0,0.099,0.0,703.0,0.047,0.027999999999999997
0.0,0.0,0.068,0.13699999999999998,0.034,0.0,0.021,0.062,0.0,0.205,0.027000000000000003,0.0,0.027000000000000003,0.171,0.192,0.0,0.0,0.055,0.0,110.0,0.009000000000000001,0.018000000000000002
46.8,52.0,0.047,0.142,0.099,0.0,0.016,0.047,0.0,0.20199999999999999,0.027999999999999997,0.0,0.008,0.126,0.225,0.016,0.0,0.043,0.0,181.0,0.011000000000000001,0.027999999999999997
32.0,64.0,0.083,0.215,0.083,0.0,0.025,0.083,0.0,0.256,0.025,0.0,0.008,0.040999999999999995,0.124,0.017,0.0,0.040999999999999995,0.0,76.0,0.013000000000000001,0.053
61.8,60.8,0.062,0.134,0.11,0.0,0.032,0.08199999999999999,0.0,0.159,0.042,0.0,0.075,0.06,0.149,0.006999999999999999,0.0,0.08900000000000001,0.0,507.0,0.066,0.044000000000000004
31.78,60.44,0.047,0.165,0.11800000000000001,0.0,0.024,0.094,0.0,0.259,0.0,0.0,0.024,0.059000000000000004,0.129,0.012,0.0,0.071,0.0,55.0,0.018000000000000002,0.073
53.33,52.75,0.087,0.133,0.092,0.0,0.012,0.077,0.0,0.213,0.031,0.0,0.015,0.109,0.182,0.012,0.0,0.036000000000000004,0.0,283.0,0.042,0.013999999999999999
44.14,37.79,0.053,0.132,0.07,0.0,0.013000000000000001,0.07,0.0,0.20600000000000002,0.061,0.0,0.039,0.105,0.175,0.004,0.0,0.07,0.0,161.0,0.037000000000000005,0.043
56.73,55.73,0.073,0.20199999999999999,0.08800000000000001,0.0,0.011000000000000001,0.065,0.0,0.256,0.046,0.0,0.018000000000000002,0.066,0.14,0.003,0.0,0.031,0.0,459.0,0.024,0.039
48.64,44.0,0.046,0.262,0.038,0.0,0.015,0.062,0.0,0.292,0.031,0.0,0.015,0.062,0.138,0.008,0.0,0.031,0.0,86.0,0.0,0.07
0.0,0.0,0.067,0.133,0.085,0.0,0.027000000000000003,0.10800000000000001,0.0,0.23,0.034,0.0,0.037000000000000005,0.071,0.152,0.009000000000000001,0.0,0.049,0.0,472.0,0.035,0.055999999999999994
0.0,0.0,0.054000000000000006,0.175,0.078,0.0,0.012,0.109,0.0,0.175,0.051,0.0,0.047,0.062,0.14,0.008,0.0,0.08900000000000001,0.0,217.0,0.051,0.08900000000000001
0.0,0.0,0.087,0.11699999999999999,0.092,0.0,0.01,0.077,0.0,0.214,0.036000000000000004,0.0,0.01,0.102,0.18899999999999997,0.005,0.0,0.061,0.0,152.0,0.037000000000000005,0.015
49.31,44.44,0.11199999999999999,0.18600000000000003,0.087,0.0,0.031,0.068,0.0,0.23600000000000002,0.037000000000000005,0.0,0.031,0.075,0.106,0.0,0.0,0.031,0.0,97.0,0.01,0.052000000000000005
58.0,18.0,0.062,0.155,0.062,0.0,0.021,0.07200000000000001,0.0,0.20600000000000002,0.052000000000000005,0.0,0.01,0.134,0.18600000000000003,0.0,0.0,0.040999999999999995,0.0,76.0,0.027999999999999997,0.013999999999999999
0.0,0.0,0.08199999999999999,0.215,0.07400000000000001,0.0,0.019,0.049,0.0,0.262,0.034,0.0,0.019,0.044000000000000004,0.145,0.011000000000000001,0.0,0.046,0.0,703.0,0.031,0.078
39.8,42.53,0.069,0.146,0.11800000000000001,0.0,0.016,0.061,0.0,0.154,0.024,0.0,0.102,0.073,0.13,0.004,0.0,0.102,0.0,152.0,0.039,0.053
0.0,0.0,0.073,0.147,0.087,0.0,0.01,0.067,0.0,0.157,0.053,0.0,0.013000000000000001,0.153,0.19699999999999998,0.003,0.0,0.04,0.0,220.0,0.028999999999999998,0.01
33.9,45.5,0.08800000000000001,0.141,0.11800000000000001,0.0,0.047,0.012,0.0,0.17600000000000002,0.076,0.0,0.053,0.059000000000000004,0.147,0.006,0.0,0.076,0.0,116.0,0.026000000000000002,0.069
